ward_no,ward_name,bus_stop_count,area_sqkm,year,population,model
43,Hadapsar Indestrial Estate,13,2.406516142321506,2030,47258.97274999987,rf
44,Sent Patric Town,7,1.1636347181869984,2030,43383.26629999991,rf
45,Vikas Nagar Ghorpadi,22,2.1741127650138,2030,47720.06332499984,rf
46,Dr.Babasaheb Ambedkar Udhyan,25,1.3472809821212115,2030,23321.308449999964,rf
47,Sasoon Hospital,20,0.7065481379789972,2030,22470.296199999953,rf
48,Kamla Nehru Hospital,5,0.2448279657218227,2030,26243.523900000007,rf
49,Juna Bazar,3,0.2939814574703364,2030,29813.05415000008,rf
50,Kasba Ganpati,7,0.2468392123304855,2030,25431.333950000026,rf
51,Shanivarwada,12,0.3953099558314417,2030,21922.190399999952,rf
52,New English School(Ramanbaug),22,0.4968417091453148,2030,20143.845150000023,rf
53,Fergussion Collage,22,1.3925295863792206,2030,25662.81630000001,rf
54,Dr.Homi Baba Hospital,2,0.2033194893328824,2030,26633.64495000002,rf
55,Gokhlenagar,13,0.652530203031312,2030,23334.164149999957,rf
56,Vidhi Mahavidhyalaya,29,2.358240557117262,2030,24249.997199999994,rf
57,Shankarrao More Vidhyalaya,1,0.9560685273717664,2030,28700.78887500004,rf
58,RamBaug Colony,17,1.062331287649967,2030,32315.52142499994,rf
59,Kishkindhanagar,4,1.3521602624869051,2030,46293.12847499987,rf
60,Ramkrishna Parmhance Nagar,12,1.996767417945225,2030,30567.608775000033,rf
61,Ved Bhavan,50,8.719064722193261,2030,60465.740225000096,rf
62,Mahatma Society -Kothrud,20,1.3645948083321595,2030,52721.39317500001,rf
63,Wanaj Compani,10,0.3781422401129699,2030,29893.186950000087,rf
64,Yashwantrao Chavan Natyagrha,13,0.5900851857480619,2030,31981.416775000027,rf
65,Idiol Colony,22,0.8774911291760036,2030,20961.904700000032,rf
66,Dinanath Mangeshkar Rugnalaya,11,1.212445720844982,2030,27330.691850000017,rf
67,Deccon Jimkhana,11,1.2702216330584255,2030,20396.580874999985,rf
68,RajendraNagar,18,0.7412252722569388,2030,20247.464324999968,rf
69,Vishrambaugwada,7,0.3491990708408639,2030,20061.870125000056,rf
70,Mahatama Phule Mandi,12,0.3165139074089365,2030,20083.083625000047,rf
71,City Post,7,0.2720189619866472,2030,20316.041350000058,rf
72,Ganeshpeth Gurudwara,12,0.2253846597283972,2030,23762.365825000055,rf
73,Tilak Aaurved Mahavidhyalaya,5,0.2853745079772576,2030,25441.35055000002,rf
74,Rajewadi,2,0.416122052207967,2030,25058.885499999997,rf
75,Harkanagar,4,0.2798248291097064,2030,24319.499324999982,rf
76,Jonral Arunkumar vaidya Stedium,2,0.2438026254044349,2030,27823.44317499994,rf
77,Doke Talim,7,0.1886772020863502,2030,27545.881274999974,rf
78,Swami Samarth Mandir Ganesh peth,3,0.2629814824548201,2030,23958.510949999985,rf
79,Dr.Kotnis Davakhana,7,0.2168603912598866,2030,21904.796924999962,rf
80,Renuka Swarup Prashala,7,0.3001494040456044,2030,21826.490399999962,rf
81,S.P.Collage,23,0.9891660657658212,2030,21178.944325000044,rf
82,Subhashnagar,7,0.4825083534930808,2030,22375.178375000036,rf
83,Ghorpade Udhyan,4,0.2863058429935275,2030,20319.869350000045,rf
84,Panch Houd Mission,1,0.1908509865996518,2030,29347.80860000004,rf
85,Mahatma Phule Smark (Samata Bhumi),4,0.3712114543465353,2030,25120.667824999997,rf
86,Lohianagar,0,0.1236945566820441,2030,29688.197550000034,rf
87,Ekbote Colony,10,0.3595895646641352,2030,23345.67207500004,rf
88,Gurunanak Nagar,2,0.2203724828429666,2030,29488.830525000085,rf
89,Wawadi Gaon,8,2.0415128970956613,2030,37825.480824999926,rf
90,Ramtekdi,0,2.4395280364667165,2030,32757.001474999928,rf
91,Hadapsar Gaon,21,0.7952005835970511,2030,35521.57510000011,rf
92,Glayding Center,15,1.5919119997327165,2030,32656.125699999928,rf
93,Sadhana Vidhylaya,20,1.9980624344720292,2030,46085.858224999894,rf
94,Satavwadi,2,0.6857926160187855,2030,34910.777825000034,rf
95,Kaleborate Nagar,12,3.761004273916991,2030,71803.15174999996,rf
96,Mahamodwadi,37,9.37297015279776,2030,70755.71525000012,rf
97,Mahadji Shinde Chatri,13,2.459801149027496,2030,45733.33930000004,rf
98,Salasbari Park,3,0.652153209520344,2030,29408.426575000027,rf
99,Tilak Maharashtra Vidhyapeeth,19,0.7708325731486053,2030,29481.97999999993,rf
100,Parvati Darshan,32,1.0303318112295212,2030,32425.78377499992,rf
101,Parvatigaon,5,0.3672895938241417,2030,26212.38152500001,rf
102,Paravati Jal kendra,5,0.4066644621392935,2030,23429.17032500002,rf
103,Dandekar Pul-Dattawadi,14,0.2981122549980129,2030,26615.111050000018,rf
104,Pu.La.Deshpande Udhyan,32,1.1390932693061566,2030,37552.871399999916,rf
105,Mejor Thathwade Udhyan,26,1.319348402351468,2030,28486.795699999955,rf
106,Kothrud Gaon,8,0.9152036526045038,2030,31994.71907499998,rf
107,Happy Colony,5,0.5775870205808963,2030,29787.80530000001,rf
108,Dahanukar Colony,13,1.1087987147685938,2030,20407.187624999966,rf
109,Warje Jal Shudhikaran Prakalpa,37,3.0198453356508868,2030,56328.71695000001,rf
110,Popularnagar Warje,47,4.101959511702787,2030,61845.21584999994,rf
111,Warje  Malwadi,0,1.9950722555755092,2030,41407.117124999946,rf
112,Maharshi karve Nagar,2,1.635844975055324,2030,39067.6668250001,rf
113,Higne Steri Shikshan Sanstha,23,0.6597310845454387,2030,35151.57497500011,rf
114,Janta Vasahat,0,0.4974944002239289,2030,28591.674925000047,rf
115,Shau Collage,10,0.7498490983814885,2030,26020.710375000006,rf
116,Parvati Industrial Estate,4,0.7172989411723864,2030,23949.95377500003,rf
117,Maharshi Nagar,16,1.0839399246815633,2030,25527.719800000057,rf
118,Chatrapati Shivaji Marketyard,7,0.6404272345584302,2030,29921.777325000054,rf
119,D.A.D Colony,13,2.4892163331875445,2030,35487.38627500009,rf
120,Kondhva Khurd,8,2.2113895991294408,2030,39512.576125000094,rf
121,N.I.B.M,18,2.985179419066149,2030,55843.70137500016,rf
122,Mithanagar,4,1.835624498334312,2030,75110.46399999983,rf
123,Bibvewadi,11,2.236711481429142,2030,39377.00910000011,rf
124,Shankar Maharaj Math,7,0.86464568920914,2030,32362.286825000057,rf
125,Padmavati -Areneshwar,6,0.9752640708477104,2030,32916.27020000002,rf
126,Taljai Mandir,15,1.4391136599231276,2030,29952.831975000052,rf
127,Anandnagar -Higne Khurd,2,2.0833060610337597,2030,41241.06964999994,rf
128,Vitthalwadi,56,2.2825443041815694,2030,57165.12697500002,rf
129,Vadgaon Dhayari,46,5.640416551056436,2030,71019.73559999981,rf
130,Vadgaon Budruk,17,2.1969413330860137,2030,41263.59902500008,rf
131,Manikbaug,5,0.9170532726776326,2030,32887.83135000007,rf
132,Chavannagar,7,1.1133117290635963,2030,42488.55104999998,rf
133,Dhankawadi Ambegaon Pathar,9,0.7348615516078754,2030,37968.967024999954,rf
134,Dhankawadi Gaon,7,0.5021894670379561,2030,40285.6806,rf
135,Chaitanya Nagar Dhankawadi,8,0.4664704148177523,2030,23943.470100000017,rf
136,Balajinagar,2,0.2830690532138939,2030,31914.147650000068,rf
137,Sukhsagarnagar,14,0.896477634849471,2030,50409.16154999999,rf
138,Vishwakarma Institute (Bibvewadi),4,0.456630408109772,2030,26235.79612500002,rf
139,Upper Indiranagar Bibvewadi,0,0.8069825767790564,2030,55987.0041500001,rf
140,Kondhva Budrukh,47,6.30890085146977,2030,71910.47929999983,rf
141,Katraj Gaon,46,4.354854659744557,2030,65820.30675000003,rf
142,Rajiv Gandhi Pranisangrhalya,23,1.1691917284035682,2030,27271.613050000004,rf
143,Bharti Vidhyapeeth,20,2.1752284142763765,2030,65243.52284999985,rf
144,Agam Mandir Katraj,34,3.1751319591382487,2030,42508.04195000011,rf
