ward_no,ward_name,bus_stop_count,area_sqkm,year,population,model
26,Pune Vidhyapeeth,20,4.620466510043766,2030,25962.079014942443,cagr
27,AundhGaon,13,1.0694773475540413,2030,28401.619198243072,cagr
28,Baner-Balewadi,82,13.303951293487495,2030,51112.04373557511,cagr
29,Sutarwadi,53,12.717127347406096,2030,38358.01255446607,cagr
30,Pashan,40,4.080779717535515,2030,39285.229662142585,cagr
31,Aundh I.T.I,18,2.539171918525782,2030,24307.476072795558,cagr
32,RajBhavan,34,5.168393419326625,2030,28236.958229121206,cagr
33,Chaturshingi Mandir,8,1.1419185308020572,2030,32193.61743860289,cagr
34,Model Colony,26,1.4646198047466115,2030,23807.09856468737,cagr
35,Morden Collage,17,1.395941986892558,2030,23450.599573287607,cagr
36,P.M.C Bhavan,38,1.1414179414388097,2030,20147.78828973643,cagr
37,Dr.Nayadu Hospital,2,1.3480075292749187,2030,24587.239855284162,cagr
38,Bundgarden,4,0.7804556356850427,2030,22534.573016910635,cagr
39,Wadiya Collage,25,1.2781866001536928,2030,23095.69923207349,cagr
40,Koregaon Park,19,2.8716448156206607,2030,23476.177976257994,cagr
41,Mundhvagaon,38,5.818015015263486,2030,30618.947005738464,cagr
42,Magarpatta Hadapsar,16,3.4947159571684066,2030,65435.94939899163,cagr
43,Hadapsar Indestrial Estate,13,2.406516142321506,2030,47532.66596990663,cagr
44,Sent Patric Town,7,1.1636347181869984,2030,43887.74354662654,cagr
45,Vikas Nagar Ghorpadi,22,2.1741127650138,2030,47996.27452374489,cagr
46,Dr.Babasaheb Ambedkar Udhyan,25,1.3472809821212117,2030,23557.709135726098,cagr
47,Sasoon Hospital,20,0.7065481379789972,2030,22688.043434732954,cagr
48,Kamla Nehru Hospital,5,0.24482796572182278,2030,26281.809052072276,cagr
49,Juna Bazar,3,0.29398145747033644,2030,29896.35712182504,cagr
50,Kasba Ganpati,7,0.24683921233048559,2030,25487.27990980464,cagr
51,Shanivarwada,12,0.39530995583144174,2030,22099.74016641406,cagr
52,New English School(Ramanbaug),22,0.4968417091453148,2030,19620.233728472205,cagr
53,Fergussion Collage,22,1.3925295863792206,2030,25770.240992664545,cagr
54,Dr.Homi Baba Hospital,2,0.20331948933288244,2030,26681.471598484568,cagr
55,Gokhlenagar,13,0.652530203031312,2030,23362.6738130769,cagr
56,Vidhi Mahavidhyalaya,29,2.358240557117262,2030,24344.245027065488,cagr
57,Shankarrao More Vidhyalaya,1,0.9560685273717663,2030,28878.016953566523,cagr
58,RamBaug Colony,17,1.0623312876499673,2030,32363.0743582817,cagr
59,Kishkindhanagar,4,1.3521602624869051,2030,46535.10825406155,cagr
60,Ramkrishna Parmhance Nagar,12,1.996767417945225,2030,30921.091890826156,cagr
61,Ved Bhavan,50,8.719064722193261,2030,59963.76981351454,cagr
62,Mahatma Society -Kothrud,20,1.3645948083321595,2030,52827.39538477667,cagr
63,Wanaj Compani,10,0.3781422401129699,2030,30048.228889461712,cagr
64,Yashwantrao Chavan Natyagrha,13,0.5900851857480619,2030,32008.174017067588,cagr
65,Idiol Colony,22,0.8774911291760036,2030,21102.18245056898,cagr
66,Dinanath Mangeshkar Rugnalaya,11,1.212445720844982,2030,27316.135722187286,cagr
67,Deccon Jimkhana,11,1.2702216330584255,2030,20636.975246545073,cagr
68,RajendraNagar,18,0.7412252722569388,2030,20237.312700132785,cagr
69,Vishrambaugwada,7,0.34919907084086393,2030,19884.011009104317,cagr
70,Mahatama Phule Mandi,12,0.31651390740893653,2030,17188.686796099824,cagr
71,City Post,7,0.27201896198664727,2030,20368.402015356016,cagr
72,Ganeshpeth Gurudwara,12,0.22538465972839727,2030,23773.526910788736,cagr
73,Tilak Aaurved Mahavidhyalaya,5,0.28537450797725766,2030,25503.266411661134,cagr
74,Rajewadi,2,0.41612205220796705,2030,24916.56179352789,cagr
75,Harkanagar,4,0.27982482910970646,2030,24414.585635234052,cagr
76,Jonral Arunkumar vaidya Stedium,2,0.24380262540443495,2030,27902.84034032053,cagr
77,Doke Talim,7,0.18867720208635028,2030,27608.688706161083,cagr
78,Swami Samarth Mandir Ganesh peth,3,0.2629814824548201,2030,23974.95683418053,cagr
79,Dr.Kotnis Davakhana,7,0.21686039125988665,2030,21912.698094693107,cagr
80,Renuka Swarup Prashala,7,0.3001494040456044,2030,21816.77908355416,cagr
81,S.P.Collage,23,0.9891660657658213,2030,21215.686613750073,cagr
82,Subhashnagar,7,0.48250835349308085,2030,22422.667503915192,cagr
83,Ghorpade Udhyan,4,0.2863058429935275,2030,20058.263879340077,cagr
84,Panch Houd Mission,1,0.19085098659965183,2030,29306.455203320496,cagr
85,Mahatma Phule Smark (Samata Bhumi),4,0.3712114543465353,2030,25079.624112464106,cagr
86,Lohianagar,0,0.12369455668204413,2030,29731.696152703174,cagr
87,Ekbote Colony,10,0.3595895646641352,2030,23397.84411716118,cagr
88,Gurunanak Nagar,2,0.22037248284296665,2030,29560.640582838714,cagr
89,Wawadi Gaon,8,2.0415128970956613,2030,37870.424247843075,cagr
90,Ramtekdi,0,2.4395280364667165,2030,32802.70315933522,cagr
91,Hadapsar Gaon,21,0.7952005835970511,2030,35757.00870241488,cagr
92,Glayding Center,15,1.5919119997327165,2030,32786.71665747873,cagr
93,Sadhana Vidhylaya,20,1.9980624344720295,2030,45782.1440166208,cagr
94,Satavwadi,2,0.6857926160187855,2030,34914.52005457777,cagr
95,Kaleborate Nagar,12,3.7610042739169907,2030,71622.7256174539,cagr
96,Mahamodwadi,37,9.37297015279776,2030,70770.6450685029,cagr
97,Mahadji Shinde Chatri,13,2.4598011490274962,2030,45547.14243933037,cagr
98,Salasbari Park,3,0.652153209520344,2030,29272.883549421866,cagr
99,Tilak Maharashtra Vidhyapeeth,19,0.7708325731486053,2030,29533.46352968268,cagr
100,Parvati Darshan,32,1.0303318112295212,2030,32419.027114779423,cagr
101,Parvatigaon,5,0.3672895938241417,2030,26200.27789260417,cagr
102,Paravati Jal kendra,5,0.4066644621392935,2030,23540.12398368396,cagr
103,Dandekar Pul-Dattawadi,14,0.2981122549980129,2030,26745.417605910534,cagr
104,Pu.La.Deshpande Udhyan,32,1.1390932693061566,2030,37406.81569400482,cagr
105,Mejor Thathwade Udhyan,26,1.3193484023514679,2030,28542.300414580197,cagr
106,Kothrud Gaon,8,0.9152036526045038,2030,31961.81316168376,cagr
107,Happy Colony,5,0.5775870205808963,2030,29843.601665698618,cagr
108,Dahanukar Colony,13,1.1087987147685938,2030,20505.88593132184,cagr
109,Warje Jal Shudhikaran Prakalpa,37,3.0198453356508868,2030,56593.8152221661,cagr
110,Popularnagar Warje,47,4.101959511702787,2030,62269.023381220635,cagr
111,Warje  Malwadi,0,1.9950722555755094,2030,41812.69560565392,cagr
112,Maharshi karve Nagar,2,1.635844975055324,2030,39154.140346919354,cagr
113,Higne Steri Shikshan Sanstha,23,0.6597310845454387,2030,35123.94322889781,cagr
114,Janta Vasahat,0,0.49749440022392893,2030,28718.151935001606,cagr
115,Shau Collage,10,0.7498490983814885,2030,26105.95753165087,cagr
116,Parvati Industrial Estate,4,0.7172989411723864,2030,24032.508240863903,cagr
117,Maharshi Nagar,16,1.0839399246815633,2030,25611.974624285278,cagr
118,Chatrapati Shivaji Marketyard,7,0.6404272345584302,2030,30251.257463039154,cagr
119,D.A.D Colony,13,2.4892163331875445,2030,35491.63277159712,cagr
120,Kondhva Khurd,8,2.2113895991294408,2030,39988.63574382822,cagr
121,N.I.B.M,18,2.985179419066149,2030,55852.04153602489,cagr
122,Mithanagar,4,1.8356244983343117,2030,78914.16911419974,cagr
123,Bibvewadi,11,2.236711481429142,2030,39632.13675242846,cagr
124,Shankar Maharaj Math,7,0.86464568920914,2030,32478.17717164844,cagr
125,Padmavati -Areneshwar,6,0.9752640708477103,2030,33092.058842937724,cagr
126,Taljai Mandir,15,1.4391136599231276,2030,30139.351950043714,cagr
127,Anandnagar -Higne Khurd,2,2.0833060610337593,2030,41217.99773659243,cagr
128,Vitthalwadi,56,2.2825443041815694,2030,57679.298698221886,cagr
129,Vadgaon Dhayari,46,5.640416551056436,2030,71424.4929944334,cagr
130,Vadgaon Budruk,17,2.1969413330860137,2030,41366.6722038578,cagr
131,Manikbaug,5,0.9170532726776326,2030,33037.70473662565,cagr
132,Chavannagar,7,1.1133117290635963,2030,42659.98020404798,cagr
133,Dhankawadi Ambegaon Pathar,9,0.7348615516078754,2030,38188.55563478726,cagr
134,Dhankawadi Gaon,7,0.5021894670379561,2030,40202.85486870521,cagr
135,Chaitanya Nagar Dhankawadi,8,0.46647041481775237,2030,24027.712290306954,cagr
136,Balajinagar,2,0.2830690532138939,2030,31838.717097388777,cagr
137,Sukhsagarnagar,14,0.896477634849471,2030,50181.6293275273,cagr
138,Vishwakarma Institute (Bibvewadi),4,0.456630408109772,2030,26308.986105228312,cagr
139,Upper Indiranagar Bibvewadi,0,0.8069825767790564,2030,56795.24514555789,cagr
140,Kondhva Budrukh,47,6.30890085146977,2030,72700.21584258144,cagr
141,Katraj Gaon,46,4.354854659744557,2030,65886.7687513447,cagr
142,Rajiv Gandhi Pranisangrhalya,23,1.1691917284035682,2030,27284.162718474305,cagr
143,Bharti Vidhyapeeth,20,2.1752284142763765,2030,65445.54130010553,cagr
144,Agam Mandir Katraj,34,3.1751319591382487,2030,42783.076268342964,cagr
